collection_name,color_name,line_name,description,material_name,design_style,features,usage_context,status,is_featured
La Khê,Xanh cốm,Áo dài Vân Khê – Yên Hải,,Lụa tổng hợp và Organza,Áo dài dáng suông tay loe dài,"Sự kết hợp giữa độ mềm rũ của lụa tổng hợp và độ nhẹ, trong, bay của Organza, tạo hiệu ứng nhiều lớp tinh tế.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
La Khê,Hồng sen,Đầm Uyên Đan,,Lụa tổng hợp,Đầm dài dáng cổ yếm,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,,Quần Đan Châu,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Quần Đan Cẩn,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Quần Đan Vân,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,Vàng,Set Hà Chi,,Ren,,"Chất liệu có bề mặt hoa văn xuyên thấu, tạo cảm giác nữ tính, mềm mại và giàu tính trang trí.",,ACTIVE,False
Quý Chi,Trắng,Set Hà Như,,Ren,,"Chất liệu có bề mặt hoa văn xuyên thấu, tạo cảm giác nữ tính, mềm mại và giàu tính trang trí.",,ACTIVE,False
Quý Chi,,Áo Bách Đơn,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,,Áo Hồng Đơn,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,,Áo Khuê Đơn,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,Kem,Áo Quý Chiêu,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,Đỏ,Áo Quý Châu,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,Vàng,Áo Quý Kim,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,Xanh ngọc,Áo Quý Lam,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,Tím,Áo Quý Như,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,Trắng,Áo Quý Sa,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,,Áo Quý Vân,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Quý Chi,,Đầm Chi Huỳnh,,Tencel,,"Chất liệu mềm mịn, thoáng nhẹ, có độ rũ tự nhiên và mang lại cảm giác dễ chịu khi mặc.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Chi Mạn,,Tencel,,"Chất liệu mềm mịn, thoáng nhẹ, có độ rũ tự nhiên và mang lại cảm giác dễ chịu khi mặc.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Lưu Châu,,Organza,,"Chất liệu mỏng nhẹ, hơi trong, có độ phồng tự nhiên, thường tạo cảm giác thanh thoát và trang trọng.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Lưu Quỳnh,,Organza,,"Chất liệu mỏng nhẹ, hơi trong, có độ phồng tự nhiên, thường tạo cảm giác thanh thoát và trang trọng.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Ngọc Tiêu,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Nhã Quy,,Organza và Lụa tổng hợp,,"Sự kết hợp giữa lớp Organza nhẹ, trong và lớp lụa tổng hợp mềm mại, giúp sản phẩm vừa có độ bay vừa dễ mặc.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Phù Ân,,Organza,,"Chất liệu mỏng nhẹ, hơi trong, có độ phồng tự nhiên, thường tạo cảm giác thanh thoát và trang trọng.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Quý Chi,,Đầm Phương Thanh,,Lụa tổng hợp,,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại",ACTIVE,False
Thanh Xuân,Đỏ mận,Quần Mộng Chi,,Lụa tổng hợp,Quần ống đứng chun bụng,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Trắng kem,Quần Nhật Thư,,Tơ tổng hợp,Quần ngắn,"Chất liệu nhẹ, mềm, dễ ứng dụng trong nhiều kiểu dáng và có khả năng giữ màu, giữ phom ổn định.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Hồng,Áo Choàng Hồng Mây,,Organza,Áo choàng dài tay loe,"Chất liệu mỏng nhẹ, hơi trong, có độ phồng tự nhiên, thường tạo cảm giác thanh thoát và trang trọng.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Xanh biển nhạt,Áo Choàng Ngọc Mây,,Organza,Áo choàng dài tay loe,"Chất liệu mỏng nhẹ, hơi trong, có độ phồng tự nhiên, thường tạo cảm giác thanh thoát và trang trọng.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Đỏ mận,Áo Mộng Chi,,Lụa tổng hợp,Cổ yếm,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Trắng kem,Áo Nhật Thư,,Tơ tổng hợp,Áo cổ vạt lượn sóng dáng suông tay lửng,"Chất liệu nhẹ, mềm, dễ ứng dụng trong nhiều kiểu dáng và có khả năng giữ màu, giữ phom ổn định.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Xanh biển nhạt,Đầm Diệu Thanh,,Tơ tổng hợp,Đầm 2 dây dáng chiết eo,"Chất liệu nhẹ, mềm, dễ ứng dụng trong nhiều kiểu dáng và có khả năng giữ màu, giữ phom ổn định.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Hồng,Đầm Lan Kiều,,Lụa tổng hợp,Đầm dài có tay đánh eo nhẹ,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Hồng nhạt,Đầm Phấn Hy,,Tơ tổng hợp,Tơ tổng hợp lót lụa habutai,"Chất liệu nhẹ, mềm, dễ ứng dụng trong nhiều kiểu dáng và có khả năng giữ màu, giữ phom ổn định.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Xanh cốm,Đầm Thanh Quy,,Lụa tổng hợp,Đầm dài có cổ không tay dáng chiết eo,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
Thanh Xuân,Trắng,Đầm Trúc Mây,,Organza,Đầm dài dáng buộc eo có lớp trong,"Chất liệu mỏng nhẹ, hơi trong, có độ phồng tự nhiên, thường tạo cảm giác thanh thoát và trang trọng.","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",ACTIVE,False
ĐINH,Trắng kem,Áo Dài Dao Vinh,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",ACTIVE,False
ĐINH,Hồng nhạt,Áo Dài Minh Tịnh,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",ACTIVE,False
ĐINH,Đỏ,Áo Dài Phong Tường,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",ACTIVE,False
ĐINH,Trắng xám,Áo Dài Vũ Lăng,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",ACTIVE,False
ĐINH,Xanh xám,Áo Dài Yên Lăng,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",ACTIVE,False
ĐINH,Trắng,Áo dài Bách Hiên,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Hồng,Áo dài Gia Hỷ,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh lục,Áo dài Lục Nguyên,,Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh lục,Áo dài Lục Nhạn,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Đen,Áo dài Mạc Nguy,,Gấm,Áo dáng ngắn cùng hàng cúc thẳng giữa,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Trắng,Áo dài Mạc Trúc,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh xám,Áo dài Nguyên Phong,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh ngọc,Áo dài Ngọc Chẩm,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp cho lễ cưới hoặc những dịp quan trọng khác nhau đều có thể sử dụng được,ACTIVE,False
ĐINH,Hồng nhạt,Áo dài Nhã Lam,,Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh ngọc,Áo dài Phụng Viên,,Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Đỏ đậm,Áo dài Sắc Kỳ,,Gấm,"Áo dài suông, vạt cúc chéo","Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Phù hợp cho các dịp đặc biệt, sự kiện, lễ, Tết, chụp hình,...",ACTIVE,False
ĐINH,Vàng kem,Áo dài Thái Vũ,,Gấm,Áo dài nam cúc lệch,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp cho lễ cưới hoặc những dịp quan trọng khác nhau đều có thể sử dụng được,ACTIVE,False
ĐINH,Be,Áo dài Thạch Nhiên,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh,Áo dài Trường Lam,,Gấm,Cúc lệch dáng ngắn,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Xanh lam,Áo dài Trường Liên,,Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Vàng nâu,Áo dài Văn Lễ,,Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
ĐINH,Đen,Áo dài Văn Phiến,,Gấm,Áo dáng ngắn cùng hàng cúc thẳng giữa,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,ACTIVE,False
